ID,PRODUCT,TEXT,LABEL
263405,Vehicle loan or lease,"I am disputing every late payment reported by XXXX XXXX XXXX XXXXXXXX on my Credit. They  fraudulently charged me auto insurance I was not aware of for years. I paid this loan off at the beginning of XX/XX/XXXX after confusion of getting a refund check in XX/XX/XXXX which was the month my last payment would have been. I have this title and they are still reporting me as not paying this loan off and 90 days late at this point. Please see below for chain of events. I do not believe them in anything they say at this point. They have outright lied to me. 

XX/XX/XXXX received a letter that stated internal processing errors for the months of XX/XX/XXXX XX/XX/XXXX had affected the way they posted my payments and credits of any late fees that had been paid would be credited to the account. Ive attached said letter. Also stated any issues that had been reported to the credit agencies would be corrected within 30 days. They have told me none of the credit updating has been done as of XX/XX/XXXX and would not be done until sometime towards the middle of the year. 

XX/XX/XXXX I received a refund check for {$280.00}. I thought it had to do with them correcting the way my payments were applied. The letter stated that credits would be issued to the accounts. Since they sent a check and I thought I had overpaid my loan. This would have been my last payment due month. I therefore waited for my title. They would not have sent me a refund if I still owed them for my loan it would have been credited to my loan balance. 

XX/XX/XXXX I pulled my credit towards at the end of the month so I could start making sure I could get a loan for a house. I see I have an outstanding balance of {$620.00} showing from Wells Fargo on my car loan. I got online with my bank and made the payment immediately. 

XX/XX/XXXX my payment post in the amount of {$620.00} in my bank. 

XXXX XXXX statement received showing no payment posted to my account and there was a balance of only {$420.00}. I thought there was a delay posting it. I once again thought I over paid my loan by {$190.00}. Tried to call but its ridiculous to get someone on the phone. I verified through my bank that they received it. 

XX/XX/XXXX Wells Fargo called me and said I owed them {$420.00} - the majority being late charges or I couldnt have my car title. I said late charges for what? I then demanded to know what was going on and why did I receive a refund check on my loan in XX/XX/XXXX. They stated they had no record of a refund check but I couldnt have my title unless I paid late fees. I paid immediately to get this off my credit and told them I wanted a call back regarding where these late fees came from and what that refund of {$280.00} was for. I asked again why I got a check if I owed you on my loan. I was also told that they received my payment on XX/XX/XXXX but it must have just been an oversight the way my XX/XX/XXXX Statement printed. I said that makes no sense. Noone has ever called to explain and since then Ive learned of the Insurance Fraud they committed. 

XX/XX/XXXX my Title is sent with a letter stating my loan was satisfied on XX/XX/XXXX XX/XX/XXXX Wells Fargo did a hard pull of my credit I was not aware of I owed them nothing and Im not sure its legal for them to do this since my account had been closed and I never authorized this. 
XX/XX/XXXX Im informed I could not prequalify for a mortgage because of Wells Fargo and I was being reported 80 days late at that time. I asked for them to send me the credit report and I had no idea what was going on that Wells Fargo had made a mess the past few months but that car was paid off. 
XX/XX/XXXX I was horrified when I saw the Wells Fargo report on my. I had been reported late 19 times. I called them. I told them I had been waiting on a call about why I received a refund check and I remembered a letter came with it and I wanted them to pull it up and tell me what it said. Depending on who I talked to they denied sending me a refund check. They also told me they have no access to letters that are sent out. I was transferred numerous times. I was constantly told the next department could tell me about the refund check and the letter then I would be told that again. XXXX and XXXX work in the CPI department and they explained they had charged me car insurance and that my payments were being applied to their car insurance and not my loan. I said why were you charging me car insurance I have car insurance?! They said they thought their customers did not have enough so they added it for us. I was livid and said you have ruined my credit! They said they were sorry they understood the frustration but it was going to take months to continue to unravel everyones accounts. I said I dont have months I am trying to buy a house. I then realized the refund check had to do with their fraudulent insurance scandal and not my loan. I never authorized them to charge me for insurance so I had no idea the refund had nothing to do with my loan. I demanded to go higher up to straighten this out and ended up with the office of the president. I have a case number XXXX. I have been calling them consistently only to get the run around. They are working on everyone as quickly as they can is all they can say. They refuse to send me the letter that came in XX/XX/XXXX that had very specific months that I remembered reading. They have verbally told me the months they charged me CPI that I was unaware was : 1. XX/XX/XXXX 2. XX/XX/XXXX 3. XX/XX/XXXX 4. XX/XX/XXXX 5. XX/XX/XXXX 6. XX/XX/XXXX 7. XX/XX/XXXX 8. XX/XX/XXXX 9. XX/XX/XXXX 10. XX/XX/XXXX 11. XX/XX/XXXX 12. XX/XX/XXXX 13. XX/XX/XXXX 14. XX/XX/XXXX 15. XX/XX/XXXX I was told I was making overpayments from XX/XX/XXXX XX/XX/XXXX so they never reported me late. This is not true as by my credit report and I am a single mother and could not have paid the {$1000.00} a month she is claiming I was making. My credit report also shows my loan was consistently going down approximately the same amount every month which means its how the payments were being applied and not that they werent getting them. One month shows the loan balance stayed the same and Im not sure why. That was XX/XX/XXXX and XX/XX/XXXX which is also when according to their records they began charging me insurance again that I was unaware of. I am disputing if any late reports were made to my credit on those months. 

XX/XX/XXXX I called Wells Fargo since my assigned person XXXX did not call me Friday as promised. She was away from her desk and I was told that nothing had even started on my case once again. I said I have a letter from XX/XX/XXXX that you were supposed to start unraveling my account. I said I paid almost {$400.00} in late fees to get this off my credit. She said yes and youll probably get a refund of those when we get your account straightened out. I then demanded XXXX get on the phone. She wanted me to send her all the documentation I have. I said you can pull everything up in your computer. She said no we dont have access to everything. I then begged her to at least report my loan was paid and closed to the credit agencies and please start with XX/XX/XXXX through today and remove my late fees. There would be no late fees if I didnt get a refund check on something I had no knowledge they were doing to me. I said your statement on XX/XX/XXXX shows I owed you {$420.00} and I had made a payment of {$620.00} on XX/XX/XXXX that was not on that statement so I thought I overpaid you once again. I said the girl I just spoke to said when you ever get around to going through my account Ill get a refund of the almost {$400.00} in late fees I paid in good faith in XX/XX/XXXX. She said she would see what she could do about at least getting XX/XX/XXXX through today late reporting removed due to their Insurance program and all of the confusion is has caused and call me XX/XX/XXXX. I told her I was going to have to dispute this on my credit and report them to the Consumer Finance agency and she said no dont do that that just slows the process down. I said ok then you have unit Wednesday. She didnt call. 

Today I got notice that they once again they have now reported me 90 days late on a car I have a title on. They are still reporting {$70.00} late that shows was the past due amount in XX/XX/XXXX that should have been covered by the {$620.00} check that dont show on my statement as being paid. I called Wells Fargo and they said their reporting is on an automatic update so there is nothing they can do to speed up saying my car has been paid off or removing the times they counted me as delinquent. She also said they havent been able to go through all of my payments history but they did see they made a mistake in XX/XX/XXXX so right now they owe me {$11.00}. She didnt know when they could go through the rest of my account. I said XXXX at XXXX in the CPI department said I wasnt reported late that month. She has no explanation for anything. 

Not only am I disputing if any late reports came from the months listed above when they were charging me for insurance and applying my payments to that instead of my loan I am disputing : 1. XX/XX/XXXX 2. XX/XX/XXXX 3. XX/XX/XXXX 4. XX/XX/XXXX 5. XX/XX/XXXX All of these stem from the confusion of the refund check in XX/XX/XXXX for their Insurance Fraud. A statement sent to me on XX/XX/XXXX that showed a balance and no payment had been made which would have paid that balance in full on XX/XX/XXXX. They car was paid off including any fraudulent late fees that I was charged on XX/XX/XXXX.",7
263410,Vehicle loan or lease,"I was current on the payments of the leased motorcycle but I lost my job so I got scared and did a voluntary surrender, brought the bike back to the dealer. Next day changed my mind, called the lease company told them I changed my mind could I keep the bike, they said yes. Then the told me where the bike is and said I have to pay XXXX to get it back I said why my payments are current. they didn't give a reason then sold the bike and are charging me XXXX on my credit report.total rip off scam",7
263525,Vehicle loan or lease,"GM Financial last reported my car payment as past due in XX/XX/2017, and in the 5 months since have not updated my credit standing to any of the bureaus. I am not past due, and am in fact making my payments early. After calling GM Financial multiple times regarding this issue, they've informed me that due to a system update in late XX/XX/XXXX they were unable to correct the problem. This has affected my credit negatively, as it a ) shows I have been past due since XX/XX/2017b ) I haven't made a payment since that time c ) I have a high debt balance as a result.

GM Financial has refused to make amends and fix their mistakes time and time again. They've reported me as past due multiple times in the past simply because they forgot to update my account once payment was received.",7
263544,Vehicle loan or lease,I was checking to get a lower interest rate I ha a 19.9 % interest rate for a car that cost XXXX  with capital one for 72 months at XXXX  a month since XXXX 2017 ... ..so i began looking into refinance at a lower interest rate .... I was amazed to see that capital one was listed who I already have been paying for 12 months which I only have 60 months of payments left yet they were offering me a lower int rate of 8.79 % for another 72 months ... .. I believe this is unethical and illegal to add the 12 months I already paid start me with a new loan and its office collect an additional XXXX in interest. I request that capital one lower my interest rate to 4 or 5 % for a term of 60 months due to its unfair and unethical lending practices,7
155144,"Payday loan, title loan, or personal loan",I informed First Franklin that I was no longer in position to pay them anymore XX/XX/2018 They should have received their letter XX/XX/2018 and I did send a INTENT TO PAY Letter along with a Notice to Cease Communication letter. And after they received these letters they have continued to withdraw from my account and that is a form of communication.,8
155210,"Payday loan, title loan, or personal loan","I lost my job in XX/XX/2018, I called my loan company to see if I could use the coverage I signed up for when i originally signed my contract ( i.e. help making a payment if I was ever unemployed ), at the time I was told I'd have to make the XXXX payment before I could use the coverage. I called a few weeks after making the payment to discuss the unemployment coverage and was told that since I was not collecting unemployment ( I had been denied my state unemployment benefits ) that I don't qualify to use the coverage I'd agreed to when I signed my contract. I asked if there was anything they could do to help to which they said no. I asked to cancel the upcoming payment since it was set up for auto withdrawal ( since I knew I wouldn't have the money the payment ). I had accepted a job through a temp staffing company but it wasn't due to start until the end of XXXX. I started conversing with my loan company around the beginning of office, I advised them I was trying to keep my car from being repossessed and if they took their auto payment it would overdraw my account causing more issues and risk me losing my car. 

The rep I spoke with told me she had cancelled the auto payments on the loan and I'd need to re-set up the auto withdrawals going forward to keep my loan on a good payment schedule. Turns out the company still tried to withdraw the money from my account and I had to file a dispute with my bank and nearly lost my car. They even tried to make another auto pay withdrawal again on XX/XX/XXXX and I am disputing it again. They want me to make a payment or do an extension but the condition is that I would need to add auto payments back to the loan. 

I've received multiple calls a day, including within the same hour. I've also gotten multiple voice mails left within the same hour on the same day. Every call I get comes from a different phone number which is really upsetting me. I am feeling harassed and under undue stress.",8
155290,"Payday loan, title loan, or personal loan","After seeing an ad for payoff.com loans to help lower credit card debt, I went to their website and applied for a loan. I was preliminarily offered a loan for {$25000.00}. I accepted the offer and submitted by bank account information for them to review for the loan. When payoff.com started reviewing my financial information they said only my income could be counted in offering the loan. I asked why my spouses salary did not count towards my household income and they said I could only count mine. And they couldnt confirm that they did not count shared household debt. I was then denied for the loan based on my debt to income ratio and they said there was a delinquency on my credit report. I do not have a delinquency so I asked for more information and a copy of the credit report showing it. They refused to provide any additional information or the credit report to me.",8
155345,"Payday loan, title loan, or personal loan",I received a loan from XXXX XXXX XXXX in XX/XX/2018 for {$6500.00}. At 75 % interest. I made every payment including the XX/XX/XXXX payment. On XX/XX/XXXX I had an electrical fire in the truck. I notified XXXX and they contacted my insurance company with a loan pay off amount of {$7300.00}. Which was strange because as of XX/XX/XXXX the loan principal was {$6200.00}. My insurance made a payment to XXXX XXXX XXXX for {$7300.00} on XX/XX/18. I have a copy of the check. On XX/XX/XXXX my normally scheduled payment date I began getting 4 to 5 calls a day claiming my payment was late. I checked my online payment history and it showed a payment of {$5700.00} was made but I still owed a principal of {$920.00}. The calls continued 4 times a day everyday as late as XXXX. After attempting to speak with the various managers and having to argue my case. They claimed to start a payment investigation which still has yet to be resolved. I'm assuming the {$5700.00} was the true principal owed and once they knew insurance was involved they changed the principal to {$7300.00} with a plan to pocket the {$920.00} but failed to change the principal back in the system. So not only do they owe me that money but they are also attempting to collect it from me.,8
262975,"Payday loan, title loan, or personal loan",I have been struggling due to other debts and medical issues and really needed the funds provided to me however at this time I am unable to pay this debt. I have been diagnoised with XXXX XXXX and have several medical bills.,8
262997,"Payday loan, title loan, or personal loan","When I was shopping for a personal loan, I was offered a personal loan/line from WELLS FARGO for up to {$100000.00} at an Interest rate of as low as 9.24 %. With near perfect credit score of XXXX ( according to XXXX ) and over {$70000.00} in IRAs. I also have land valued at over {$300000.00} and a house ( being built ) valued at over {>= $1,000,000} ( when finished ). I currently only have 1 outstanding debt, a truck loan that I got at 0 % interest. All payments have been on time. 
I was recommended switching some or all of my direct deposits to WELLS FARGO, and starting a checking account, which I did. 
I showed up with tax returns, XXXX, etc. 

WELLS FARGO countered with {$30000.00} at over 12 %. 
A BATE AND SWITCH. 
Their reasons/excuses 1. Our credit was too low. XXXX? ( WELLS FARGO has XXXX with XXXX ) 2. Not long enough credit history. I have had continuous credit since XX/XX/1970, I have had car loans, mortgages, credit cards and dont know what else. 
3. Portion of loan balances to credit limits on revolving accounts too high. Again all credit cards are paid off monthly, leaving a XXXX balance. 
4. Too many accounts with balances. I have one loan ( truck loan ) because it has 0 % interest. Original loan {$40000.00}, paid down to current {$12000.00}. All payments on time. 
I tried to discuss and resolve the issue in person with no results. 
The fact is it is a BAIT AND SWITCH! WELLS FARGO IS A FRAUD!",8
263085,"Payday loan, title loan, or personal loan","An outside company keeps calling me and threatening me. They said if I don't pay back XXXX today, XXXX in 3 monthly installments or XXXX in 18 months then they will pursue legal action against me and I will have to pay them XXXX. They have called human resources, my number and other numbers at my job to employees that I don't even know and leaving messages. There number is XXXX Ref # XXXX. They are an outside agency that has bought my file. I have asked them to stop calling my job and they keep doing it. I got the loan back in XX/XX/XXXX or XX/XX/XXXX and was struggling to pay it back. This is very stressful and a hardship at work.",8
263093,"Payday loan, title loan, or personal loan",You didn't have an option for my problem but here it is. XXXX XXXX keeps calling my cell phone from XXXX and XXXX. I do not have a loan with them or know anyone that does. They asked me if I knew somebody named XXXX and I do not. I have asked them not to call and they do it anyway on my pay by the minute phone that is for emergencies.,8
263159,"Payday loan, title loan, or personal loan","The following company took taxpayer money and is now advertising that they will change their policy on lending : Citigroup.

Here is part of the article : Last month, Citigroup added restrictions on firearm sales for new retail-sector clients, requiring them to sell firearms only to customers who passed a background check, restrict sales for buyers under 21, and not sell so-called bump stocks or high-capacity magazines.

I was good enough to give them my taxpayer money, but a company will not be able to get equal lending policy due to restrictions that CITIGROUP thinks should happen in commerce.",8
263297,"Payday loan, title loan, or personal loan","In XX/XX/XXXX I became unemployed. At that time I called One Main/Spring Leaf, the local office ( XXXX & XXXX ) to inform them of the unemployed status. I explained to them I would not be able to make the monthly payment due to my current status. At that time I gave the local office my unemployment papers I asked them if I could get on a hardship program, have my monthly payments reduced, apply for a out-of-work program plan, or have my account put on hold until my change of status. With no prevail, I was not able to come to any common ground with the local office. They were no help and XXXX was very rude! I then asked for the Executive Office at One Main/Spring Leaf,  which I spoke to on many occasion going forward. The EO explained, in order to provide Any assistance they would have to run a Hard credit report, which I did not agree and could not understand the logic behind that process. Since then, the policy/process has changed and now they have to run a Soft credit report, per the EO, to provide Any assistance. Again, I did not agree and could not understand the logic behind That process. XXXX at the EO spoke with the Legal, and yet, they still could not provide a logical reason behind running ANY credit report on a consumer when Not offering any, and ( or ) more money, or issuing further credit. I explained them, yet again, I am Unemployed with no other income, and Such Status should override any credit report, regardless what is listed. Which does not matter when a person is Unemployed. As of to date ( XX/XX/XXXX ), One Main/Spring Leaf EO has not provided a logical explanation of why they choose to ruin a consumer 's credit by running unnecessary reports, which does not apply to MY current situation, or one thereof. One Main/Spring Leaf has since add multiple fees ( late charges etc. ) to my account which also Do Not Help my situation. Unfortunately, I have gotten No Where with either office, and have been Desperately been trying to communicate, discuss, and ( or ) resolve my serious issue since XX/XX/XXXX. Bottom line, One Main/Spring Leaf has no intentions on helping me or their consumer that faces unemployment situations. Their lending process is not conducive to special types of situations, and that information should be provided, prior to signing a contract or applying and receiving loans, to a consumer.",8
155135,"Money transfer, virtual currency, or money service",I was purchasing some concert tickets through XXXX  and the seller asked to use XXXX to transfer {$100.00} for 2 tickets in which he would then email me the tickets. I figured that XXXX had the same protections as XXXX services. I transferred the {$100.00} and the individual never emailed the tickets or responded to text messages. I contacted Wells Fargo within 45 minutes of the transaction and they informed me they couldn't stop the transaction so I am now out {$100.00} and not attending the show.,6
155141,"Money transfer, virtual currency, or money service","I have some concerns about the information that XXXX XXXX XXXX ( XXXX  ) is keeping on their website. I was surprised that they are using security questions that are not appropriate. They are using information about me that were not provided by me. I have done business with the company for several years sending money to my family in the XXXX, but have been really concerned now about how much data they have about me. I would like that this company, XXXX ( or XXXX XXXX XXXX ) to remove all information about me on their servers. I do not intend to use their service any longer. Thank you.",6
155224,"Money transfer, virtual currency, or money service","I had saved up money to buy this video game account posted by some guy on XXXX. I contacted him to buy and he joined my lobby with it and everything. Then l, I sent the {$65.00} to him and he made me do it friends and family through PayPal. This transaction happened XX/XX/2018. He sent a login to the account and when I tried it, it didnt work. While I was testing the accounts, he blocked me on XXXX. I went on my backup account and asked for the login and that if he is scamming he is wrong for it. After he read it, he blocked me on that account to. I wish for my {$65.00} back from this scammer and I have his PayPal email if needed.",6
155302,"Money transfer, virtual currency, or money service","I settled my Wells Fargo Card for {$5600.00} whereas they are failing to acknowledge my payment and misreporting to the credit bureaus, I have all proof of payment my bank statement which also includes the payment made to them a month ago, I am not able to buy a house due to this, they call me up after a month and are like we haven't received your payment whereas I have all records and a letter sent out by them that I have cleared it.",6
155333,"Money transfer, virtual currency, or money service","I had sent money to two people XX/XX/2018 XXXX XXXX Complete XXXXUSD Tracking # ( XXXX ) : XXXX XXXX XXXX Show details Edit & resend XX/XX/2018 XXXX XXXX Complete XXXXUSD Tracking # ( XXXX  ) : XXXX XXXX XXXX Show details Edit & resend XX/XX/2018 XXXX XXXX XXXX Complete XXXXUSD Tracking # ( XXXX  ) : XXXX XXXX XXXX Show details Edit & resend I had told them that it was fraud, every time I call them I get a foreign person asking me for the XXXX numbers not case numbers this was for loan fraud, I am disputing this matter, I want my money back they have not made a resolution, so I need to complain hank you for contacting Western Union. 


We'll attempt to contact you within 24 hours using the contact information that you have provided to us. 


For your records, your Case # is : XXXX Please note this is an automated response. We ask that you not respond to this email. 
You may also call us directly at XXXX, so a customer support representative can help you. 



Thank you, Western Union Customer Care www.westernunion.com This is the email I keep getting from them, it was fraud, how can you open accounts when you are illegal then use it for scam or fraud to receive money and nothing is done, what part do they not understand, again I had XXXX and are not in the mood for this, I want my money back refunded for fraud, and the person keeps asking me for more for loan transfer I am not falling victim I am not stupid, I do not feel good to go through this XXXX, again I have contacted the number they gave me and they keep asking me for same information over and over again, this is for corporate office, I want a resolution refund back, please advise I am really upset that this is happening. I am not loosing my money I work hard for, got me behind in bills, because of this scam XXXX and and a foreign person on the other end can not help me with my case number.",6
155476,"Money transfer, virtual currency, or money service","XX/XX/18- approximately 18,000 was stolen from my Kraken Exchange cryptocurrency account.

Emails were sent back and forth, Kraken does not have a phone number.

Kraken claimed my email was compromised, allowing a hacker to steel my cryptocurrency. Kraken provided no proof of this and law enforcement does not believe this was this case.

Detective XXXX XXXX XXXX XXXX XXXX XXXX   POLICE CYBER CRIME INVESTIGATION UNIT Office : XXXX Mobile : XXXX   XXXX  Kraken is a huge exchange and I am filing this complaint because in order to get authorized to buy and sell cryptocurrency, Kraken required a great deal of proof of identity, I had a password on my account and a XXXX. Kraken states that someone was able to change my password and once in, took the XXXX off the account. This should not have been allowed to happen! Kraken sends an email when someone tries to change the password. ( I never got this email which is why Kraken believes someone hacked my email account ) Regardless, with all the proof of identity that Kraken requires, why would Kraken allow a XXXX   code to be removed with a check mark? This code was needed to withdraw funds. Why was there not more security? That should be a red flag and further proof of identity should have been required.

My complaint is against the Kraken Exchange for not securing my funds with an in-depth proof of identity when a XXXX XXXX code is removed from a clients account.

This comment was included in the files given to law enforcement : "" Update, client now appears to be part of mass compromise. Review ongoing. '' Kraken advised Detective XXXX to file a complaint through CFPB.",6
155479,"Money transfer, virtual currency, or money service","XX/XX/2018 XXXX dollars XX/XX/XXXX, I was going to buy a item. Later, one man named XXXX XXXX added my social media account. He said he have the item. He wants to transfer money by XXXX. I said OK. That's fine. Then I transferred XXXX dollars to him. His email address is XXXX. I realized I was scammed by him after two hours later because he didn't reply me anymore.

This morning, I called Bank Of America. The officer just told me they can do nothing even though the order is still in processing. They suggested me to call the police. I'm a XXXX of University XXXX XXXX. XXXX XXXX dollars is a huge amount of money to me. I need to work a lot to earn XXXX dollars. I will suffer financial difficulty if I can't get the money back. Please help me!!!",6
155534,"Money transfer, virtual currency, or money service","Every time I proceed on sending a transaction to the XXXX, they cause us a double amount of fees here, and another charge in the XXXX. This is unfair?? Why is this happening??",6
155884,"Money transfer, virtual currency, or money service","On XX/XX/2018 at XXXX Eastern Daylight Time, my friend was sent {$20.00} USD or in XXXX XXXX XXXX which XXXX in XXXX , XXXX XXXX XXXX ( XXXX ), XXXX would not release after he gave the amount, his name and ID as well as my name and identifying information. My hope is your officers will assist in not only my being refunded the transferred funds but additionally the {$6.00} transfer fee as a service was not provided. My thanks for your help. The company was XXXX XXXX at XXXX XXXX XXXX ( XXXX XXXX XXXX # XXXX operator ID XXXX ) in XXXX XXXX, NY XXXX. Blessings on you and your family!!!",6
155921,"Money transfer, virtual currency, or money service",Paypal was going swell for a moment until they limited my account an put a hold on my funds for no apparent reason I had to send them all my personal information and I feel very much embarrassed,6
155181,Credit card or prepaid card,"On XX/XX/XXXX I was charged a {$10.00} Cash Equivalent Transaction fee for a {$11.00} purchase I made in XXXX. I called the bank to have this charge removed but I was told it was billed as a cash advance by the merchant and that it was not possible to refund the fee. I believe that this fee was charged by BoA so I don't see why they can't correct it. I did not use my credit card to withdraw cash and as a consumer, it is not my job to know how transactions are coded between the merchant and the credit card issuer.",4
155211,Credit card or prepaid card,"I am filling a dispute on American Express regarding the delay on releasing my rewards point. I had been told that the issue would be resolved 6 to 8 weeks after I hit the minimum spend. This is now the 10th week, and my account is still under review.

I have been on time with all of my Amex credit cards ( one personal platinum card, one business platinum card, and one blue cash card ). Moreover, payments on the card with bonus offer have met the amount that the promotional offer requires.

Amex can not give a proper explanation other than telling me that they have no access to the back office. I have complained more than five times and have had them elevated the issue to the back office but nothing was given back to me. I would like to have an immediate release of my points since originally I have over 50,000 points that were accumulated by my daily purchases. Now they have been freezing my points since XX/XX/2018.",4
155247,Credit card or prepaid card,I applied and used this card to make an initial purchase on XX/XX/2018.I loved the fact that they were supportive of veterans as I normally shop online. I have been waiting for a verification code or call from this company since then. I went online to register my card and was given a number to call. When I called that number I was told that I needed to wait for a verification code to come in the mail. To my understanding this code has been sent out in the XX/XX/XXXX. I have changed addresses and asked if another one can be sent out. I spoke to 4 different representatives who said there was nothing that can be done and I just have to wait for the code or phone call. However if I do not pay the balance by XX/XX/2018 a late fee will be added to my account!! The last representative that I spoke to was a liar and extremely condescending. She stated that all of the representatives we from her department and no one that I speak with is going to tell me anything differently. Someone is not telling the truth because the previous representative said that I need to get in touch with consumer fraud protection which supposedly is XXXX department  at XXXX. I have been a cutof XXXX  for years! And if this is they way that I am going to be treated then this company as well as its affiliates do not deserve my business. XXXX even went on to say that I can make a payment in the store but I still will not be able to use the card until XXXX can verify who I am. If they can not provide me with another code to verify who I am I am requesting that this account be closed and removed from my credit report. What is the point of keeping a blocked card?!! Abosolutely horrible customer service from corporate. This is absolutely unsure and unacceptable for a company who claims to support veterans. I am a XXXX XXXX XXXX XXXX veteran. Situations like these as well as customer service representatives like XXXX are contributing factors to why there are 22 veterans XXXX XXXX   everyday.,4
155277,Credit card or prepaid card,"I went XXXX XXXX XXXX, I was offered to apply a credit card to make my purchases. I applied with synchrony bank and was offered a credit card on the spot. I made purchases costing {$2100.00}. I started my payments as scheduled each month through my bank 's bill pay program and I was always on time with them. In my mind I had a certain month when I pay off this card. In the meantime, early on they increased my credit line and I called them stating I do not want this increase. So after making {$1500.00} and some payments to the bank last month ( XXXX I opened the bill and I owe another {$1500.00}. I thought it was a mistake so I called and explained myself, the lady transferred me to the manager who said that I went past the promotional period of 1 year of paying without interest that is why. I started making payments in XX/XX/XXXX and I told him I was not aware of that. Even if I past a year which is in XX/XX/XXXX now, it's just been 2 months why this much interest of {$900.00}, asked to review their interest did not get anywhere and called for the second time, did not resolve my problem. I decided to file this complaint because I do not have the money to pay this bank for this much interest on the furniture bought last year. Please advise to review their interest because it is not right. Now they charging me {$43.00} of interest each month on top of the {$900.00} they have already charged. Please this is not helping me at all, I understand banks make interest but at the same time it has to be reasonable. Please plead for my case.",4
155287,Credit card or prepaid card,"I ordered three pair of XXXX Stretch Skinny Pants in sizes 6, 8, and 10, on XX/XX/2018, Order # XXXX, ( my XXXX card was charged on XX/XX/2018 ) and three pair of XXXX  Stretch Skinny Pants, all of them in size 8, on XX/XX/2018, Order # XXXX, ( my XXXX card was charged on XX/XX/2018 ). The size 8 from the order on XX/XX/2018 fit well so I ordered three more XXXX Stretch Skinny Pants on XX/XX/2018 ; however, those three pair did not fit well so I returned all three size 8 XXXX Stretch Skinny Pants, plus the sizes 6 and 10 XXXX Stretch Skinny Pants via the USPS on XX/XX/2018, Tracking # XXXX and Tracking # XXXX. 

I checked the Tracking # s and the two return packages were picked up and processed by an agent on XX/XX/2018, but my XXXX card was not refunded. I currently have a XXXX balance because I had set up automatic payments beginning on XX/XX/2018, to pay my XXXX bill in full each month. I had ordered the Pants before XXXX announced via email that it was going out of business, and I had returned the pants to XXXX within 30 days of receiving them and XXXX had a very liberal return policy. I had returned items even three, four, or five months after I had purchased them, with no problems. 

I called XXXX to request my refund, I think in XX/XX/2018, but the person I spoke with said that the pants had been returned after the cut off for returns which I disputed because I had ordered the pants before the closing announcement and had never received notice that items had to be returned by a certain date. The person took my complaint and said I probably would not hear anything until the end of XX/XX/2018. I waited a little longer than that, hoping it would be resolved, but it still hasnt, so I am sending my complaint to you, in hopes that you will be able to get my money refunded to me. Thank you!",4
155289,Credit card or prepaid card,"I first identified a problem with my Capitol One account in XXXX of XXXX to notify them of fraudulent charges that had occurred on my account. At that time, my credit card was cancelled and a hold was put on the account so no other charges could be charged and would be sent new credit cards. We were told to make a list of all of the fraudulent charges that were against our account totaling {$1700.00} starting from XX/XX/XXXX XXXX XXXX XXXX. We explained to them that because we were set-up on an automatic payment system and they were sending the billing address to the wrong address, we had not become aware of the charges until we were doing an account overview of all of our accounts. Since that first point of contact in XXXX of XXXX, I have faxed over the list of fraudulent charges twice, most recent being XX/XX/XXXX. I have also spoken to various customer representatives and supervisors almost every month, last point of contact being at the end of XX/XX/XXXX ( when I faxed over the fraudulent charges again ) in which I was assured that they are still investigating these charges and that I should start seeing some charges being reversed ( there has been none ) .I have been told over and over these charges will be taken care of and I feel like I keep getting the run around and I am still having to pay money towards this balance and interest.",4
155337,Credit card or prepaid card,"Used Lowe 's credit card to purchase washer, dryer, etc during XX/XX/XXXX sale and did not go through the card. We ended up using our own personal debit card to purchase all of the items and Lowes refuses to refund the amount on the Lowes credit card even though we have proof that we paid for it via our XXXX debit card. 

We have spent several hours on the phone with Lowes and they refuse to refund the amount.",4
